age_c,meno,racenci_c,famhx_c,benbiopresult_c,density_c,BMIgrp,cumrisk_6yr_ann,cumrisk_6yr_bie,cumrisk_6yr_ann_AgeRaceMean,cumrisk_6yr_bie_AgeRaceMean,prevalence
40,1,1,1,6,1,1,0.0008940283,0.0005527501,0.0013933214,0.0019047642,0
40,1,1,1,6,1,2,0.0012686163,0.0008874707,0.0013933214,0.0019047642,0
40,1,1,1,6,1,3,0.0015466849,0.0011422846,0.0013933214,0.0019047642,0
40,1,1,1,6,1,4,0.0020545716,0.001023272,0.0013933214,0.0019047642,0
40,1,1,1,6,2,0,0.0027198232,0.0017715575,0.0013933214,0.0019047642,0
40,1,1,1,6,2,1,0.0020361701,0.001455901,0.0013933214,0.0019047642,0
40,1,1,1,6,2,2,0.0028884312,0.0023407256,0.0013933214,0.0019047642,0
40,1,1,1,6,2,3,0.0035161137,0.0030077981,0.0013933214,0.0019047642,0
40,1,1,1,6,2,4,0.0046793606,0.0026991641,0.0013933214,0.0019047642,0
40,1,1,1,6,3,0,0.0049319408,0.0028564344,0.0013933214,0.0019047642,0
40,1,1,1,6,3,1,0.0036942558,0.0023456285,0.0013933214,0.0019047642,0
40,1,1,1,6,3,2,0.0052376873,0.003770082,0.0013933214,0.0019047642,0
40,1,1,1,6,3,3,0.0063710564,0.004842698,0.0013933214,0.0019047642,0
40,1,1,1,6,3,4,0.0084770484,0.0043423503,0.0013933214,0.0019047642,0
40,1,1,1,6,4,0,0.0064947923,0.0037327975,0.0013933214,0.0019047642,0
40,1,1,1,6,4,1,0.0049075042,0.0030746057,0.0013933214,0.0019047642,0
40,1,1,1,6,4,2,0.00695121,0.0049418844,0.0013933214,0.0019047642,0
40,1,1,1,6,4,3,0.0084568769,0.0063465133,0.0013933214,0.0019047642,0
40,1,1,1,6,4,4,0.0112485089,0.0056918616,0.0013933214,0.0019047642,0
40,1,2,0,2,1,0,0.0007752171,0.0003573361,0.0025167692,0.0023912889,0
40,1,2,0,2,1,1,0.000577802,0.0002932634,0.0025167692,0.0023912889,1.446973E-7
40,1,2,0,2,1,2,0.0008200957,0.0004714339,0.0025167692,0.0023912889,0
40,1,2,0,2,1,3,0.0010000784,0.000607052,0.0025167692,0.0023912889,7.2348651E-7
40,1,2,0,2,1,4,0.0013297972,0.0005443188,0.0025167692,0.0023912889,1.3022757E-6
40,1,2,0,2,2,0,0.0017619227,0.0009426082,0.0025167692,0.0023912889,7.2348651E-7
40,1,2,0,2,2,1,0.0013175226,0.0007734088,0.0025167692,0.0023912889,3.7621299E-6
40,1,2,0,2,2,2,0.0018698743,0.0012454341,0.0025167692,0.0023912889,0.0000140356
40,1,2,0,2,2,3,0.0022773247,0.0016014956,0.0025167692,0.0023912889,0.0000188106
40,1,2,0,2,2,4,0.0030347831,0.0014388546,0.0025167692,0.0023912889,0.0000204023
40,1,2,0,2,3,0,0.0031998041,0.0015235013,0.0025167692,0.0023912889,2.8939461E-7
40,1,2,0,2,3,1,0.0023930495,0.0012484702,0.0025167692,0.0023912889,0.0000105629
40,1,2,0,2,3,2,0.0033953532,0.0020104022,0.0025167692,0.0023912889,0.0000117205
40,1,2,0,2,3,3,0.0041331672,0.002585091,0.0025167692,0.0023912889,0.0000136015
40,1,2,0,2,3,4,0.0055087538,0.0023210904,0.0025167692,0.0023912889,0.0000141803
40,1,2,0,2,4,0,0.0042153853,0.0019920985,0.0025167692,0.0023912889,1.446973E-7
40,1,2,0,2,4,1,0.0031798555,0.0016375292,0.0025167692,0.0023912889,1.446973E-6
40,1,2,0,2,4,2,0.0045080755,0.0026375619,0.0025167692,0.0023912889,5.7878921E-7
40,1,2,0,2,4,3,0.005489365,0.0033915438,0.0025167692,0.0023912889,2.8939461E-7
40,1,2,0,2,4,4,0.0073150353,0.003046214,0.0025167692,0.0023912889,4.0515245E-6
40,1,2,0,3,1,0,0.0012292874,0.0005720557,0.0025167692,0.0023912889,0
40,1,2,0,3,1,1,0.0009162093,0.0004696124,0.0025167692,0.0023912889,0
40,1,2,0,3,1,2,0.0013005537,0.0007550528,0.0025167692,0.0023912889,0
40,1,2,0,3,1,3,0.0015858155,0.0009720406,0.0025167692,0.0023912889,0
40,1,2,0,3,1,4,0.0021074151,0.000871831,0.0025167692,0.0023912889,0
40,1,2,0,3,2,0,0.002792224,0.0015086975,0.0025167692,0.0023912889,0
40,1,2,0,3,2,1,0.0020882235,0.0012383706,0.0025167692,0.0023912889,2.8939461E-7
40,1,2,0,3,2,2,0.0029636612,0.0019942313,0.0025167692,0.0023912889,2.8939461E-7
40,1,2,0,3,2,3,0.0036086831,0.002563454,0.0025167692,0.0023912889,4.3409191E-7
40,1,2,0,3,2,4,0.0048054259,0.0023037008,0.0025167692,0.0023912889,4.3409191E-7
40,1,2,0,3,3,0,0.0050669957,0.0024372798,0.0025167692,0.0023912889,0
40,1,2,0,3,3,1,0.0037905672,0.0019982237,0.0025167692,0.0023912889,5.7878921E-7
40,1,2,0,3,3,2,0.0053772795,0.0032173775,0.0025167692,0.0023912889,3.9068272E-6
40,1,2,0,3,3,3,0.0065434892,0.0041351481,0.0025167692,0.0023912889,8.6818382E-7
40,1,2,0,3,3,4,0.008712854,0.0037137642,0.0025167692,0.0023912889,3.328038E-6
40,1,2,0,3,4,0,0.0066741681,0.003186144,0.0025167692,0.0023912889,0
40,1,2,0,3,4,1,0.0050364008,0.0026205271,0.0025167692,0.0023912889,0
40,1,2,0,3,4,2,0.0071380575,0.0042199572,0.0025167692,0.0023912889,0
40,1,2,0,3,4,3,0.0086879547,0.0054232549,0.0025167692,0.0023912889,0
40,1,2,0,3,4,4,0.0115643449,0.0048723631,0.0025167692,0.0023912889,0
40,1,2,0,4,1,0,0.0012701531,0.0004477417,0.0025167692,0.0023912889,0
40,1,2,0,4,1,1,0.0009472801,0.0003674749,0.0025167692,0.0023912889,0
40,1,2,0,4,1,2,0.0013439856,0.0005899994,0.0025167692,0.0023912889,0
40,1,2,0,4,1,3,0.0016392586,0.0007602681,0.0025167692,0.0023912889,0
40,1,2,0,4,1,4,0.0021785405,0.0006813066,0.0025167692,0.0023912889,0
40,1,2,0,4,2,0,0.0028849287,0.0011802425,0.0025167692,0.0023912889,0
40,1,2,0,4,2,1,0.002158972,0.0009684665,0.0025167692,0.0023912889,0
40,1,2,0,4,2,2,0.003062524,0.0015574585,0.0025167692,0.0023912889,0
40,1,2,0,4,2,3,0.0037300622,0.0020040166,0.0025167692,0.0023912889,0
40,1,2,0,4,2,4,0.004967148,0.0017993446,0.0025167692,0.0023912889,0
40,1,2,0,4,3,0,0.0052347494,0.0019071808,0.0025167692,0.0023912889,0
40,1,2,0,4,3,1,0.0039188259,0.0015632389,0.0025167692,0.0023912889,4.3409191E-7
40,1,2,0,4,3,2,0.0055563187,0.0025136034,0.0025167692,0.0023912889,2.8939461E-7
40,1,2,0,4,3,3,0.0067630593,0.0032340015,0.0025167692,0.0023912889,2.8939461E-7
40,1,2,0,4,3,4,0.0090051372,0.0029016949,0.0025167692,0.0023912889,1.1575784E-6
40,1,2,0,4,4,0,0.0068964946,0.0024928127,0.0025167692,0.0023912889,0
40,1,2,0,4,4,1,0.0052077577,0.0020497169,0.0025167692,0.0023912889,0
40,1,2,0,4,4,2,0.0073769987,0.0032965717,0.0025167692,0.0023912889,0
40,1,2,0,4,4,3,0.0089806748,0.0042411471,0.0025167692,0.0023912889,0
40,1,2,0,4,4,4,0.0119538625,0.0038066022,0.0025167692,0.0023912889,0
40,1,2,0,5,1,0,0.0012832745,0.0004457108,0.0025167692,0.0023912889,0
40,1,2,0,5,1,1,0.0009563311,0.0003647148,0.0025167692,0.0023912889,0
40,1,2,0,5,1,2,0.0013570915,0.0005863548,0.0025167692,0.0023912889,0
40,1,2,0,5,1,3,0.0016545638,0.0007550956,0.0025167692,0.0023912889,0
40,1,2,0,5,1,4,0.0021993014,0.0006765306,0.0025167692,0.0023912889,0
40,1,2,0,5,2,0,0.0029140669,0.0011765441,0.0025167692,0.0023912889,0
40,1,2,0,5,2,1,0.0021792285,0.0009627719,0.0025167692,0.0023912889,0
40,1,2,0,5,2,2,0.0030917466,0.0015504864,0.0025167692,0.0023912889,0
40,1,2,0,5,2,3,0.0037640521,0.0019935442,0.0025167692,0.0023912889,0
40,1,2,0,5,2,4,0.0050131419,0.001789466,0.0025167692,0.0023912889,0
40,1,2,0,5,3,0,0.0052871406,0.0019008939,0.0025167692,0.0023912889,0
40,1,2,0,5,3,1,0.0039553787,0.0015537038,0.0025167692,0.0023912889,0
40,1,2,0,5,3,2,0.0056089197,0.0025018974,0.0025167692,0.0023912889,0
40,1,2,0,5,3,3,0.0068239936,0.0032164442,0.0025167692,0.0023912889,0
40,1,2,0,5,3,4,0.0090872626,0.0028851319,0.0025167692,0.0023912889,0
40,1,2,0,5,4,0,0.0069618734,0.0024831342,0.0025167692,0.0023912889,0
40,1,2,0,5,4,1,0.0052537052,0.0020360546,0.0025167692,0.0023912889,0
40,1,2,0,5,4,2,0.0074429972,0.0032790344,0.0025167692,0.0023912889,0
40,1,2,0,5,4,3,0.0090571831,0.0042154647,0.0025167692,0.0023912889,0
40,1,2,0,5,4,4,0.0120566628,0.0037825228,0.0025167692,0.0023912889,0
40,1,2,0,6,1,0,0.0017029071,0.0008538691,0.0025167692,0.0023912889,0
40,1,2,0,6,1,1,0.0012699039,0.0007018475,0.0025167692,0.0023912889,0
40,1,2,0,6,1,2,0.0018017299,0.0011281251,0.0025167692,0.0023912889,0
40,1,2,0,6,1,3,0.00219634,0.0014511852,0.0025167692,0.0023912889,0
40,1,2,0,6,1,4,0.0029181733,0.0013003693,0.0025167692,0.0023912889,0
40,1,2,0,6,2,0,0.0038642221,0.0022487789,0.0025167692,0.0023912889,0
40,1,2,0,6,2,1,0.0028922372,0.0018487165,0.0025167692,0.0023912889,0
40,1,2,0,6,2,2,0.0041019594,0.0029755513,0.0025167692,0.0023912889,0
40,1,2,0,6,2,3,0.0049925252,0.0038208971,0.0025167692,0.0023912889,0
40,1,2,0,6,2,4,0.0066450675,0.0034300923,0.0025167692,0.0023912889,0
40,1,2,0,6,3,0,0.0070051189,0.0036292043,0.0025167692,0.0023912889,0
40,1,2,0,6,3,1,0.0052461539,0.0029807419,0.0025167692,0.0023912889,0
40,1,2,0,6,3,2,0.0074354848,0.0047957891,0.0025167692,0.0023912889,0
40,1,2,0,6,3,3,0.0090423037,0.0061560368,0.0025167692,0.0023912889,0
40,1,2,0,6,3,4,0.0120307114,0.00552247,0.0025167692,0.0023912889,0
40,1,2,0,6,4,0,0.0092219481,0.0047400663,0.0025167692,0.0023912889,0
40,1,2,0,6,4,1,0.0069671145,0.0039060337,0.0025167692,0.0023912889,0
40,1,2,0,6,4,2,0.0098642376,0.006284253,0.0025167692,0.0023912889,0
40,1,2,0,6,4,3,0.0119970637,0.0080648271,0.0025167692,0.0023912889,0
40,1,2,0,6,4,4,0.015953526,0.007237163,0.0025167692,0.0023912889,0
40,1,2,1,2,1,0,0.0010615393,0.000430883,0.0025167692,0.0023912889,0
40,1,2,1,2,1,1,0.0007908895,0.0003535866,0.0025167692,0.0023912889,0
40,1,2,1,2,1,2,0.0011223165,0.0005682386,0.0025167692,0.0023912889,0
40,1,2,1,2,1,3,0.0013692763,0.0007313855,0.0025167692,0.0023912889,3.208454E-7
40,1,2,1,2,1,4,0.0018191111,0.0006550764,0.0025167692,0.0023912889,7.4863926E-7
40,1,2,1,2,2,0,0.0024111536,0.0011357572,0.0025167692,0.0023912889,0
40,1,2,1,2,2,1,0.0018024611,0.0009316185,0.0025167692,0.0023912889,3.5649489E-8
40,1,2,1,2,2,2,0.0025574014,0.0014996985,0.0025167692,0.0023912889,0
40,1,2,1,2,2,3,0.0031158849,0.0019274745,0.0025167692,0.0023912889,6.416908E-7
40,1,2,1,2,2,4,0.0041480734,0.001729696,0.0025167692,0.0023912889,1.2120826E-6
40,1,2,1,2,3,0,0.0043770387,0.0018343574,0.0025167692,0.0023912889,3.5649489E-8
40,1,2,1,2,3,1,0.0032729304,0.0015029925,0.0025167692,0.0023912889,3.9214438E-7
40,1,2,1,2,3,2,0.0046419355,0.0024193252,0.0025167692,0.0023912889,4.2779386E-7
40,1,2,1,2,3,3,0.0056522508,0.0031090661,0.0025167692,0.0023912889,6.416908E-7
40,1,2,1,2,3,4,0.0075246876,0.0027882974,0.0025167692,0.0023912889,2.1389693E-7
40,1,2,1,2,4,0,0.0057629656,0.0023987034,0.0025167692,0.0023912889,0
40,1,2,1,2,4,1,0.0043466877,0.0019712601,0.0025167692,0.0023912889,0
40,1,2,1,2,4,2,0.0061593269,0.0031736846,0.0025167692,0.0023912889,3.5649489E-8
40,1,2,1,2,4,3,0.0075018216,0.0040783195,0.0025167692,0.0023912889,0
40,1,2,1,2,4,4,0.0099842814,0.0036586645,0.0025167692,0.0023912889,4.9909284E-7
40,1,2,1,3,1,0,0.0016828969,0.0006895247,0.0025167692,0.0023912889,0
40,1,2,1,3,1,1,0.0012538544,0.0005660097,0.0025167692,0.0023912889,0
40,1,2,1,3,1,2,0.0017794079,0.0009097417,0.0025167692,0.0023912889,0
40,1,2,1,3,1,3,0.0021706287,0.0011706211,0.0025167692,0.0023912889,0
40,1,2,1,3,1,4,0.0028818748,0.001048737,0.0025167692,0.0023912889,0
40,1,2,1,3,2,0,0.0038194752,0.0018169119,0.0025167692,0.0023912889,0
40,1,2,1,3,2,1,0.0028559102,0.0014910274,0.0025167692,0.0023912889,0
40,1,2,1,3,2,2,0.0040516883,0.0024001336,0.0025167692,0.0023912889,0
40,1,2,1,3,2,3,0.0049350261,0.0030834269,0.0025167692,0.0023912889,3.5649489E-8
40,1,2,1,3,2,4,0.0065642383,0.0027676187,0.0025167692,0.0023912889,0
40,1,2,1,3,3,0,0.0069266629,0.0029327626,0.0025167692,0.0023912889,3.5649489E-8
40,1,2,1,3,3,1,0.0051817543,0.0024043155,0.0025167692,0.0023912889,2.4954642E-7
40,1,2,1,3,3,2,0.0073468078,0.0038693662,0.0025167692,0.0023912889,1.7824744E-7
40,1,2,1,3,3,3,0.0089415233,0.0049696859,0.0025167692,0.0023912889,3.5649489E-8
40,1,2,1,3,3,4,0.01188977,0.0044578577,0.0025167692,0.0023912889,3.5649489E-8
40,1,2,1,3,4,0,0.0091172446,0.0038337806,0.0025167692,0.0023912889,0
40,1,2,1,3,4,1,0.0068803683,0.0031527111,0.0025167692,0.0023912889,0
40,1,2,1,3,4,2,0.0097449224,0.0050740793,0.0025167692,0.0023912889,0
40,1,2,1,3,4,3,0.0118616514,0.0065159925,0.0025167692,0.0023912889,0
40,1,2,1,3,4,4,0.0157649985,0.0058468286,0.0025167692,0.0023912889,0
40,1,2,1,4,1,0,0.0017387379,0.0005394478,0.0025167692,0.0023912889,0
40,1,2,1,4,1,1,0.0012963175,0.0004427528,0.0025167692,0.0023912889,0
40,1,2,1,4,1,2,0.0018387321,0.0007106166,0.0025167692,0.0023912889,0
40,1,2,1,4,1,3,0.0022436354,0.0009152242,0.0025167692,0.0023912889,0
40,1,2,1,4,1,4,0.0029788953,0.0008191959,0.0025167692,0.0023912889,0
40,1,2,1,4,2,0,0.0039458991,0.0014206609,0.0025167692,0.0023912889,0
40,1,2,1,4,2,1,0.0029524511,0.0011655956,0.0025167692,0.0023912889,0
40,1,2,1,4,2,2,0.0041864757,0.0018737112,0.0025167692,0.0023912889,0
40,1,2,1,4,2,3,0.0051004767,0.0024094723,0.0025167692,0.0023912889,0
40,1,2,1,4,2,4,0.0067842546,0.0021606349,0.0025167692,0.0023912889,0
40,1,2,1,4,3,0,0.0071550236,0.0022937165,0.0025167692,0.0023912889,0
40,1,2,1,4,3,1,0.0053565461,0.0018801435,0.0025167692,0.0023912889,0
40,1,2,1,4,3,2,0.0075904928,0.0030217238,0.0025167692,0.0023912889,0
40,1,2,1,4,3,3,0.009240196,0.0038849558,0.0025167692,0.0023912889,0
40,1,2,1,4,3,4,0.0122863566,0.0034812824,0.0025167692,0.0023912889,0
40,1,2,1,4,4,0,0.0094194959,0.0029979531,0.0025167692,0.0023912889,0
40,1,2,1,4,4,1,0.0071136296,0.0024649366,0.0025167692,0.0023912889,0
40,1,2,1,4,4,2,0.0100696798,0.0039621839,0.0025167692,0.0023912889,0
40,1,2,1,4,4,3,0.0122591838,0.0050935006,0.0025167692,0.0023912889,0
40,1,2,1,4,4,4,0.0162924808,0.0045655643,0.0025167692,0.0023912889,0
40,1,2,1,5,1,0,0.0017564113,0.0005371426,0.0025167692,0.0023912889,0
40,1,2,1,5,1,1,0.0013085644,0.000439521,0.0025167692,0.0023912889,0
40,1,2,1,5,1,2,0.0018564276,0.0007063808,0.0025167692,0.0023912889,0
40,1,2,1,5,1,3,0.0022642432,0.0009092005,0.0025167692,0.0023912889,0
40,1,2,1,5,1,4,0.0030067381,0.0008136338,0.0025167692,0.0023912889,0
40,1,2,1,5,2,0,0.0039848409,0.0014165906,0.0025167692,0.0023912889,0
40,1,2,1,5,2,1,0.0029796932,0.0011589968,0.0025167692,0.0023912889,0
40,1,2,1,5,2,2,0.0042256534,0.001865739,0.0025167692,0.0023912889,0
40,1,2,1,5,2,3,0.0051458458,0.0023974229,0.0025167692,0.0023912889,0
40,1,2,1,5,2,4,0.0068453053,0.0021492473,0.0025167692,0.0023912889,0
40,1,2,1,5,3,0,0.0072245766,0.002286735,0.0025167692,0.0023912889,0
40,1,2,1,5,3,1,0.0054054565,0.0018690673,0.0025167692,0.0023912889,0
40,1,2,1,5,3,2,0.007660588,0.0030082923,0.0025167692,0.0023912889,0
40,1,2,1,5,3,3,0.0093209204,0.0038646907,0.0025167692,0.0023912889,0
40,1,2,1,5,3,4,0.012394378,0.0034621319,0.0025167692,0.0023912889,0
40,1,2,1,5,4,0,0.0095059787,0.0029871102,0.0025167692,0.0023912889,0
40,1,2,1,5,4,1,0.0071749432,0.0024490468,0.0025167692,0.0023912889,0
40,1,2,1,5,4,2,0.0101573374,0.0039419905,0.0025167692,0.0023912889,0
40,1,2,1,5,4,3,0.0123601226,0.0050637929,0.0025167692,0.0023912889,0
40,1,2,1,5,4,4,0.0164270056,0.0045376662,0.0025167692,0.0023912889,0
40,1,2,1,6,1,0,0.002329697,0.0010281982,0.0025167692,0.0023912889,0
40,1,2,1,6,1,1,0.0017370337,0.0008452747,0.0025167692,0.0023912889,0
40,1,2,1,6,1,2,0.0024636562,0.001358062,0.0025167692,0.0023912889,0
40,1,2,1,6,1,3,0.0030041941,0.0017458515,0.0025167692,0.0023912889,0
40,1,2,1,6,1,4,0.003987208,0.0015623211,0.0025167692,0.0023912889,0
40,1,2,1,6,2,0,0.0052803962,0.0027045277,0.0025167692,0.0023912889,0
40,1,2,1,6,2,1,0.0039525064,0.0022235511,0.0025167692,0.0023912889,0
40,1,2,1,6,2,2,0.0056027341,0.0035767985,0.0025167692,0.0023912889,0
40,1,2,1,6,2,3,0.006820038,0.0045892721,0.0025167692,0.0023912889,0
40,1,2,1,6,2,4,0.009065155,0.0041139052,0.0025167692,0.0023912889,0
40,1,2,1,6,3,0,0.0095626415,0.004359806,0.0025167692,0.0023912889,0
40,1,2,1,6,3,1,0.0071641618,0.0035818737,0.0025167692,0.0023912889,0
40,1,2,1,6,3,2,0.0101459544,0.0057588907,0.0025167692,0.0023912889,0
40,1,2,1,6,3,3,0.01233736,0.0073851596,0.0025167692,0.0023912889,0
40,1,2,1,6,3,4,0.0163868593,0.006615322,0.0025167692,0.0023912889,0
40,1,2,1,6,4,0,0.012577693,0.0056931386,0.0025167692,0.0023912889,0
40,1,2,1,6,4,1,0.0095068176,0.0046925291,0.0025167692,0.0023912889,0
40,1,2,1,6,4,2,0.0134470705,0.007543357,0.0025167692,0.0023912889,0
40,1,2,1,6,4,3,0.0163509827,0.0096703161,0.0025167692,0.0023912889,0
40,1,2,1,6,4,4,0.0217016568,0.0086647076,0.0025167692,0.0023912889,0
40,1,3,0,2,1,0,0.0003247736,0.0002404791,0.0010940374,0.001276472,0
40,1,3,0,2,1,1,0.0002425195,0.0001972426,0.0010940374,0.001276472,7.5245714E-8
40,1,3,0,2,1,2,0.0003441646,0.0003168549,0.0010940374,0.001276472,0
40,1,3,0,2,1,3,0.0004203528,0.0004086252,0.0010940374,0.001276472,0
40,1,3,0,2,1,4,0.0005583675,0.0003670406,0.0010940374,0.001276472,0
40,1,3,0,2,2,0,0.0007388043,0.0006358101,0.0010940374,0.001276472,0
40,1,3,0,2,2,1,0.0005533912,0.0005212676,0.0010940374,0.001276472,2.7840914E-6
40,1,3,0,2,2,2,0.0007853536,0.000838807,0.0010940374,0.001276472,0
40,1,3,0,2,2,3,0.0009580314,0.0010804905,0.0010940374,0.001276472,0
40,1,3,0,2,2,4,0.0012756262,0.000972555,0.0010940374,0.001276472,0
40,1,3,0,2,3,0,0.0013425307,0.0010274265,0.0010940374,0.001276472,1.5049143E-7
40,1,3,0,2,3,1,0.0010055833,0.0008412819,0.0010940374,0.001276472,8.8789943E-6
40,1,3,0,2,3,2,0.0014268908,0.0013538336,0.0010940374,0.001276472,6.0196571E-7
40,1,3,0,2,3,3,0.0017399759,0.0017439611,0.0010940374,0.001276472,1.3544229E-6
40,1,3,0,2,3,4,0.0023176682,0.0015687136,0.0010940374,0.001276472,2.10688E-6
40,1,3,0,2,4,0,0.0017702364,0.0013446292,0.0010940374,0.001276472,0
40,1,3,0,2,4,1,0.0013371802,0.0011042044,0.0010940374,0.001276472,4.4394971E-6
40,1,3,0,2,4,2,0.0018961372,0.0017775065,0.0010940374,0.001276472,1.1286857E-6
40,1,3,0,2,4,3,0.0023129721,0.0022898499,0.0010940374,0.001276472,0
40,1,3,0,2,4,4,0.0030809915,0.0020603268,0.0010940374,0.001276472,0
40,1,3,0,3,1,0,0.0005150923,0.0003851187,0.0010940374,0.001276472,0
40,1,3,0,3,1,1,0.0003846066,0.0003159508,0.0010940374,0.001276472,0
40,1,3,0,3,1,2,0.000545895,0.0005076537,0.0010940374,0.001276472,0
40,1,3,0,3,1,3,0.0006666971,0.0006545623,0.0010940374,0.001276472,0
40,1,3,0,3,1,4,0.0008851369,0.0005881197,0.0010940374,0.001276472,0
40,1,3,0,3,2,0,0.0011712828,0.0010181368,0.0010940374,0.001276472,0
40,1,3,0,3,2,1,0.0008773569,0.0008349867,0.0010940374,0.001276472,0
40,1,3,0,3,2,2,0.0012452562,0.0013437755,0.0010940374,0.001276472,0
40,1,3,0,3,2,3,0.0015188598,0.0017304597,0.0010940374,0.001276472,0
40,1,3,0,3,2,4,0.0020211993,0.0015579956,0.0010940374,0.001276472,0
40,1,3,0,3,3,0,0.0021274034,0.0016446289,0.0010940374,0.001276472,0
40,1,3,0,3,3,1,0.0015936392,0.0013471695,0.0010940374,0.001276472,0
40,1,3,0,3,3,2,0.0022614124,0.0021679557,0.0010940374,0.001276472,1.1286857E-6
40,1,3,0,3,3,3,0.0027570639,0.0027916633,0.0010940374,0.001276472,0
40,1,3,0,3,3,4,0.0036699153,0.0025117444,0.0010940374,0.001276472,0
40,1,3,0,3,4,0,0.0028052925,0.0021520171,0.0010940374,0.001276472,0
40,1,3,0,3,4,1,0.0021193068,0.0017680367,0.0010940374,0.001276472,1.1286857E-6
40,1,3,0,3,4,2,0.0030051825,0.0028459375,0.0010940374,0.001276472,0
40,1,3,0,3,4,3,0.0036649291,0.0036646673,0.0010940374,0.001276472,0
40,1,3,0,3,4,4,0.0048781482,0.0032981846,0.0010940374,0.001276472,0
40,1,3,0,4,1,0,0.0005323057,0.0003015027,0.0010940374,0.001276472,0
40,1,3,0,4,1,1,0.0003976981,0.0002472765,0.0010940374,0.001276472,0
40,1,3,0,4,1,2,0.000564204,0.000396773,0.0010940374,0.001276472,0
40,1,3,0,4,1,3,0.0006892456,0.0005120693,0.0010940374,0.001276472,0
40,1,3,0,4,1,4,0.0009151426,0.0004597183,0.0010940374,0.001276472,0
40,1,3,0,4,2,0,0.001210403,0.0007966908,0.0010940374,0.001276472,0
40,1,3,0,4,2,1,0.0009072077,0.0006531259,0.0010940374,0.001276472,7.5245714E-8
40,1,3,0,4,2,2,0.0012870037,0.0010497044,0.0010940374,0.001276472,0
40,1,3,0,4,2,3,0.0015701735,0.0013530927,0.0010940374,0.001276472,0
40,1,3,0,4,2,4,0.0020895964,0.0012172282,0.0010940374,0.001276472,1.1286857E-6
40,1,3,0,4,3,0,0.0021983438,0.0012872535,0.0010940374,0.001276472,0
40,1,3,0,4,3,1,0.0016478433,0.001054106,0.0010940374,0.001276472,0
40,1,3,0,4,3,2,0.0023371759,0.0016940772,0.0010940374,0.001276472,0
40,1,3,0,4,3,3,0.002850121,0.0021836609,0.0010940374,0.001276472,0
40,1,3,0,4,3,4,0.0037939313,0.0019629917,0.0010940374,0.001276472,0
40,1,3,0,4,4,0,0.0028993931,0.0016841641,0.0010940374,0.001276472,0
40,1,3,0,4,4,1,0.0021917719,0.0013831919,0.0010940374,0.001276472,0
40,1,3,0,4,4,2,0.0031063971,0.0022236404,0.0010940374,0.001276472,0
40,1,3,0,4,4,3,0.0037891509,0.0028663075,0.0010940374,0.001276472,0
40,1,3,0,4,4,4,0.0050437309,0.0025773572,0.0010940374,0.001276472,0
40,1,3,0,5,1,0,0.000537698,0.0002999629,0.0010940374,0.001276472,0
40,1,3,0,5,1,1,0.000401433,0.000245285,0.0010940374,0.001276472,0
40,1,3,0,5,1,2,0.0005696084,0.0003940816,0.0010940374,0.001276472,0
40,1,3,0,5,1,3,0.0006955847,0.0005082856,0.0010940374,0.001276472,0
40,1,3,0,5,1,4,0.0009237221,0.0004561812,0.0010940374,0.001276472,0
40,1,3,0,5,2,0,0.0012223971,0.0007937007,0.0010940374,0.001276472,0
40,1,3,0,5,2,1,0.0009155764,0.0006488963,0.0010940374,0.001276472,0
40,1,3,0,5,2,2,0.0012990741,0.0010443162,0.0010940374,0.001276472,0
40,1,3,0,5,2,3,0.0015842797,0.0013451613,0.0010940374,0.001276472,0
40,1,3,0,5,2,4,0.0021086552,0.0012096527,0.0010940374,0.001276472,0
40,1,3,0,5,3,0,0.0022199512,0.0012821998,0.0010940374,0.001276472,0
40,1,3,0,5,3,1,0.0016629629,0.0010470338,0.0010940374,0.001276472,0
40,1,3,0,5,3,2,0.0023589427,0.0016850501,0.0010940374,0.001276472,0
40,1,3,0,5,3,3,0.0028754677,0.002170389,0.0010940374,0.001276472,0
40,1,3,0,5,3,4,0.0038280712,0.0019503243,0.0010940374,0.001276472,0
40,1,3,0,5,4,0,0.0029264427,0.0016766286,0.0010940374,0.001276472,0
40,1,3,0,5,4,1,0.0022108329,0.0013731892,0.0010940374,0.001276472,0
40,1,3,0,5,4,2,0.0031337959,0.0022104067,0.0010940374,0.001276472,0
40,1,3,0,5,4,3,0.0038210909,0.0028472119,0.0010940374,0.001276472,0
40,1,3,0,5,4,4,0.0050866413,0.0025592612,0.0010940374,0.001276472,0
40,1,3,0,6,1,0,0.000713709,0.000574997,0.0010940374,0.001276472,0
40,1,3,0,6,1,1,0.0005331644,0.0004722977,0.0010940374,0.001276472,0
40,1,3,0,6,1,2,0.0007564243,0.0007587014,0.0010940374,0.001276472,0
40,1,3,0,6,1,3,0.000923618,0.0009775765,0.0010940374,0.001276472,0
40,1,3,0,6,1,4,0.001226095,0.0008775948,0.0010940374,0.001276472,0
40,1,3,0,6,2,0,0.0016217222,0.0015183106,0.0010940374,0.001276472,0
40,1,3,0,6,2,1,0.0012155645,0.001247004,0.0010940374,0.001276472,0
40,1,3,0,6,2,2,0.0017243391,0.0020060701,0.0010940374,0.001276472,0
40,1,3,0,6,2,3,0.002102496,0.0025810123,0.0010940374,0.001276472,0
40,1,3,0,6,2,4,0.0027970465,0.0023215142,0.0010940374,0.001276472,0
